CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgOrderValue,ChurnStatus,Country,SpenderType
17122,119,1,138.32,80,138.32,1,United Kingdom,Low Spender
17123,162,1,263.7,150,263.7,1,United Kingdom,Low Spender
17124,185,1,262.44,125,262.44,1,United Kingdom,Low Spender
17125,50,1,158.78,80,158.78,0,United Kingdom,Low Spender
17126,152,5,917.16,642,183.432,1,United Kingdom,High Spender
17128,335,1,131.59,73,131.59,1,United Kingdom,Low Spender
17131,5,4,1839.1200000000001,896,459.78000000000003,0,United Kingdom,High Spender
17133,16,3,32.400000000000006,18,10.800000000000002,0,United Kingdom,Low Spender
17134,107,2,232.35000000000002,77,116.17500000000001,1,United Kingdom,Low Spender
17135,16,5,635.77,478,127.154,0,United Kingdom,Mid Spender
17138,276,1,288.3,116,288.3,1,United Kingdom,Mid Spender
17139,16,12,7840.87,3999,653.4058333333334,0,United Kingdom,High Spender
17140,247,1,115.42,62,115.42,1,United Kingdom,Low Spender
17142,239,1,119.7,54,119.7,1,United Kingdom,Low Spender
17144,1,2,537.1800000000001,206,268.59000000000003,0,United Kingdom,Mid Spender
17146,263,2,400.98,190,200.49,1,United Kingdom,Mid Spender
17147,23,4,1270.07,755,317.5175,0,United Kingdom,High Spender
17148,52,1,124.88,82,124.88,0,United Kingdom,Low Spender
17152,195,3,408.8,127,136.26666666666668,1,United Kingdom,Mid Spender
17153,24,1,213.78,104,213.78,0,United Kingdom,Low Spender
17154,75,1,299.1,346,299.1,0,United Kingdom,Mid Spender
17155,18,2,78.2,142,39.1,0,United Kingdom,Low Spender
17157,8,2,319.0,172,159.5,0,United Kingdom,Mid Spender
17158,32,3,954.77,680,318.25666666666666,0,United Kingdom,High Spender
17159,22,3,1436.45,1054,478.81666666666666,0,United Kingdom,High Spender
17160,31,6,3356.97,2596,559.495,0,United Kingdom,High Spender
17162,29,10,1293.26,953,129.326,0,United Kingdom,High Spender
17163,22,2,293.1,66,146.55,0,United Kingdom,Mid Spender
17164,33,7,2336.2,1488,333.74285714285713,0,United Kingdom,High Spender
17165,284,1,122.88,96,122.88,1,United Kingdom,Low Spender
17166,39,2,206.34,78,103.17,0,United Kingdom,Low Spender
17169,58,2,751.76,482,375.88,0,United Kingdom,Mid Spender
17171,289,1,199.41,183,199.41,1,United Kingdom,Low Spender
17172,79,1,224.28,228,224.28,0,United Kingdom,Low Spender
17173,5,8,3226.9,1044,403.3625,0,United Kingdom,High Spender
17174,218,1,59.9,41,59.9,1,United Kingdom,Low Spender
17175,44,4,968.98,582,242.245,0,United Kingdom,High Spender
17176,202,1,208.03,136,208.03,1,United Kingdom,Low Spender
17179,178,3,701.84,289,233.9466666666667,1,United Kingdom,Mid Spender
17180,56,4,661.06,567,165.265,0,United Kingdom,Mid Spender
17181,57,1,44.6,21,44.6,0,United Kingdom,Low Spender
17183,8,6,2326.41,815,387.73499999999996,0,United Kingdom,High Spender
17187,227,1,114.35,80,114.35,1,United Kingdom,Low Spender
17188,11,7,1430.71,766,204.38714285714286,0,United Kingdom,High Spender
17189,106,2,264.9,211,132.45,1,United Kingdom,Low Spender
17190,59,1,228.74,110,228.74,0,United Kingdom,Low Spender
17191,28,7,1795.56,1027,256.50857142857143,0,United Kingdom,High Spender
17193,36,7,1088.8600000000001,354,155.5514285714286,0,United Kingdom,High Spender
17194,361,1,76.12,49,76.12,1,United Kingdom,Low Spender
17197,30,1,463.81,129,463.81,0,United Kingdom,Mid Spender
17198,24,3,354.97,256,118.32333333333334,0,United Kingdom,Mid Spender
17201,54,1,155.07999999999998,85,155.07999999999998,0,United Kingdom,Low Spender
17203,36,6,899.04,626,149.84,0,United Kingdom,High Spender
17204,175,4,1091.3600000000001,552,272.84000000000003,1,United Kingdom,High Spender
17205,54,1,20.5,33,20.5,0,United Kingdom,Low Spender
17206,53,1,204.24,76,204.24,0,United Kingdom,Low Spender
17211,27,8,1798.93,1117,224.86625,0,United Kingdom,High Spender
17212,253,1,3.95,5,3.95,1,United Kingdom,Low Spender
17213,40,7,2176.2000000000003,1075,310.8857142857143,0,United Kingdom,High Spender
17214,60,6,720.07,247,120.01166666666667,0,United Kingdom,Mid Spender
17217,234,1,97.6,22,97.6,1,United Kingdom,Low Spender
17218,4,10,1554.88,823,155.488,0,United Kingdom,High Spender
17219,32,1,105.98,88,105.98,0,United Kingdom,Low Spender
17220,24,14,2785.73,1773,198.9807142857143,0,United Kingdom,High Spender
17221,7,2,245.66,214,122.83,0,United Kingdom,Low Spender
17222,65,1,273.0,115,273.0,0,United Kingdom,Low Spender
17223,310,2,225.09,95,112.545,1,United Kingdom,Low Spender
17226,309,1,148.99,152,148.99,1,United Kingdom,Low Spender
17227,19,6,369.86,295,61.64333333333334,0,United Kingdom,Mid Spender
17228,16,8,1798.95,1346,224.86875,0,United Kingdom,High Spender
17229,96,2,308.81,184,154.405,1,United Kingdom,Mid Spender
17230,264,6,1514.0,584,252.33333333333334,1,United Kingdom,High Spender
17231,12,10,2636.2200000000003,1557,263.622,0,United Kingdom,High Spender
17232,3,2,417.77,202,208.885,0,United Kingdom,Mid Spender
17233,35,1,131.07,96,131.07,0,United Kingdom,Low Spender
17234,183,1,114.04,52,114.04,1,United Kingdom,Low Spender
17235,25,2,357.46,176,178.73,0,United Kingdom,Mid Spender
17236,13,6,787.58,374,131.26333333333335,0,United Kingdom,Mid Spender
17237,11,2,306.74,104,153.37,0,United Kingdom,Mid Spender
17238,3,17,3278.1,1696,192.82941176470587,0,United Kingdom,High Spender
17239,313,1,295.0,140,295.0,1,United Kingdom,Mid Spender
17242,108,2,915.04,435,457.52,1,United Kingdom,High Spender
17243,1,26,5738.9400000000005,2423,220.72846153846154,0,United Kingdom,High Spender
17244,53,1,532.53,299,532.53,0,United Kingdom,Mid Spender
17245,205,1,171.45,75,171.45,1,United Kingdom,Low Spender
17247,15,1,205.99,99,205.99,0,United Kingdom,Low Spender
17248,120,1,277.85,165,277.85,1,United Kingdom,Low Spender
17250,4,2,282.62,158,141.31,0,United Kingdom,Mid Spender
17251,363,1,244.33,105,244.33,1,United Kingdom,Low Spender
17252,117,2,294.31,186,147.155,1,United Kingdom,Mid Spender
17253,18,1,113.01,37,113.01,0,United Kingdom,Low Spender
17254,5,2,235.04,214,117.52,0,United Kingdom,Low Spender
17255,41,2,253.45,182,126.725,0,United Kingdom,Low Spender
17256,107,2,150.29999999999998,95,75.14999999999999,1,United Kingdom,Low Spender
17259,148,2,485.33,348,242.665,1,United Kingdom,Mid Spender
17262,52,3,391.81,70,130.60333333333332,0,United Kingdom,Mid Spender
17263,208,1,63.440000000000005,36,63.440000000000005,1,United Kingdom,Low Spender
17265,139,2,497.21,383,248.605,1,United Kingdom,Mid Spender
17266,2,3,226.03,145,75.34333333333333,0,United Kingdom,Low Spender
17267,127,2,209.35,99,104.675,1,United Kingdom,Low Spender
17268,150,1,35.0,28,35.0,1,United Kingdom,Low Spender
17272,46,3,1868.67,1402,622.89,0,United Kingdom,High Spender
17274,35,1,81.25999999999999,45,81.25999999999999,0,United Kingdom,Low Spender
17277,228,2,958.0500000000001,418,479.02500000000003,1,United Kingdom,High Spender
17278,241,1,206.09,178,206.09,1,United Kingdom,Low Spender
17279,58,1,25.43,12,25.43,0,United Kingdom,Low Spender
17282,174,2,355.25,191,177.625,1,United Kingdom,Mid Spender
17284,60,6,1586.08,1256,264.34666666666664,0,United Kingdom,High Spender
17286,22,1,142.87,116,142.87,0,United Kingdom,Low Spender
17287,26,7,694.46,484,99.20857142857143,0,United Kingdom,Mid Spender
17288,9,6,797.35,635,132.89166666666668,0,United Kingdom,Mid Spender
17289,32,3,877.57,507,292.52333333333337,0,United Kingdom,High Spender
17290,4,2,410.49,291,205.245,0,United Kingdom,Mid Spender
17293,8,8,1387.14,810,173.3925,0,United Kingdom,High Spender
17295,29,3,400.12,245,133.37333333333333,0,United Kingdom,Mid Spender
17297,17,1,91.83,61,91.83,0,United Kingdom,Low Spender
17298,101,2,270.68,197,135.34,1,United Kingdom,Low Spender
17299,12,4,532.25,508,133.0625,0,United Kingdom,Mid Spender
17301,21,1,152.84,136,152.84,0,United Kingdom,Low Spender
17302,15,5,1044.48,566,208.89600000000002,0,United Kingdom,High Spender
17303,361,1,192.24,138,192.24,1,United Kingdom,Low Spender
17306,11,3,109.92,32,36.64,0,United Kingdom,Low Spender
17309,95,1,82.75,41,82.75,1,United Kingdom,Low Spender
17311,78,2,727.84,458,363.92,0,United Kingdom,Mid Spender
17312,155,2,96.35000000000001,59,48.175000000000004,1,United Kingdom,Low Spender
17313,31,1,210.60000000000002,98,210.60000000000002,0,United Kingdom,Low Spender
17314,25,8,2036.24,1314,254.53,0,United Kingdom,High Spender
17315,2,36,4204.69,2299,116.79694444444443,0,United Kingdom,High Spender
17320,100,3,815.88,486,271.96,1,United Kingdom,Mid Spender
17321,68,1,411.74,303,411.74,0,United Kingdom,Mid Spender
17323,15,7,906.52,760,129.50285714285715,0,United Kingdom,High Spender
17324,18,4,414.84000000000003,390,103.71000000000001,0,United Kingdom,Mid Spender
17325,280,1,96.8,60,96.8,1,United Kingdom,Low Spender
17329,14,2,466.56,135,233.28,0,United Kingdom,Mid Spender
17330,23,2,273.9,48,136.95,0,United Kingdom,Low Spender
17333,86,1,479.13,339,479.13,0,United Kingdom,Mid Spender
17334,302,2,215.82,157,107.91,1,United Kingdom,Low Spender
17337,151,4,1626.86,1177,406.715,1,United Kingdom,High Spender
17338,17,8,5797.56,2919,724.695,0,United Kingdom,High Spender
17339,94,2,199.20000000000002,56,99.60000000000001,1,United Kingdom,Low Spender
17340,30,11,8982.7,4152,816.6090909090909,0,United Kingdom,High Spender
17341,157,3,516.3000000000001,313,172.10000000000002,1,United Kingdom,Mid Spender
17343,355,1,168.74,54,168.74,1,United Kingdom,Low Spender
17344,46,1,132.62,63,132.62,0,United Kingdom,Low Spender
17345,15,4,375.74,238,93.935,0,United Kingdom,Mid Spender
17346,4,15,2230.29,1546,148.686,0,United Kingdom,High Spender
17348,15,5,987.76,939,197.552,0,United Kingdom,High Spender
17349,179,1,35.05,50,35.05,1,United Kingdom,Low Spender
17350,8,4,952.0,650,238.0,0,United Kingdom,High Spender
17351,36,3,253.5,72,84.5,0,United Kingdom,Low Spender
17354,51,1,56.690000000000005,65,56.690000000000005,0,United Kingdom,Low Spender
17356,312,1,178.22,166,178.22,1,United Kingdom,Low Spender
17357,24,2,331.04,147,165.52,0,United Kingdom,Mid Spender
17358,303,2,342.36,188,171.18,1,United Kingdom,Mid Spender
17359,11,1,56.15,50,56.15,0,United Kingdom,Low Spender
17360,17,3,486.79,319,162.26333333333335,0,United Kingdom,Mid Spender
17361,49,3,430.85,152,143.61666666666667,0,United Kingdom,Mid Spender
17362,239,2,276.28,190,138.14,1,United Kingdom,Low Spender
17364,1,11,3641.2400000000002,2313,331.0218181818182,0,United Kingdom,High Spender
17365,13,8,3793.83,3083,474.22875,0,United Kingdom,High Spender
17367,238,1,148.60999999999999,112,148.60999999999999,1,United Kingdom,Low Spender
17368,23,7,613.99,379,87.71285714285715,0,United Kingdom,Mid Spender
17370,73,4,398.21999999999997,418,99.55499999999999,0,United Kingdom,Mid Spender
17371,17,3,205.15,102,68.38333333333334,0,United Kingdom,Low Spender
17372,41,8,1227.3,701,153.4125,0,United Kingdom,High Spender
17373,40,4,623.07,405,155.7675,0,United Kingdom,Mid Spender
17374,219,2,109.07000000000001,37,54.535000000000004,1,United Kingdom,Low Spender
17375,199,3,333.06,297,111.02,1,United Kingdom,Mid Spender
17376,71,2,185.0,84,92.5,0,United Kingdom,Low Spender
17377,24,20,3484.42,1946,174.221,0,United Kingdom,High Spender
17379,11,1,342.16,331,342.16,0,United Kingdom,Mid Spender
17381,152,5,632.31,185,126.46199999999999,1,United Kingdom,Mid Spender
17382,65,1,50.400000000000006,24,50.400000000000006,0,United Kingdom,Low Spender
17383,4,1,193.39000000000001,148,193.39000000000001,0,United Kingdom,Low Spender
17384,19,2,122.2,52,61.1,0,United Kingdom,Low Spender
17385,15,1,246.16,196,246.16,0,United Kingdom,Low Spender
17386,8,3,154.70000000000002,66,51.56666666666667,0,United Kingdom,Low Spender
17387,20,2,591.82,379,295.91,0,United Kingdom,Mid Spender
17388,78,2,128.48,56,64.24,0,United Kingdom,Low Spender
17389,1,26,2717.48,866,104.51846153846154,0,United Kingdom,High Spender
17392,307,2,332.52,272,166.26,1,United Kingdom,Mid Spender
17394,219,1,38.4,24,38.4,1,United Kingdom,Low Spender
17396,149,2,108.75,29,54.375,1,United Kingdom,Low Spender
17397,22,2,532.36,233,266.18,0,United Kingdom,Mid Spender
17398,115,3,378.78000000000003,282,126.26,1,United Kingdom,Mid Spender
17400,126,5,1545.6200000000001,908,309.124,1,United Kingdom,High Spender
17402,5,9,619.91,248,68.87888888888888,0,United Kingdom,Mid Spender
17403,36,1,238.17000000000002,108,238.17000000000002,0,United Kingdom,Low Spender
17404,26,8,1172.14,426,146.5175,0,Sweden,High Spender
17405,1,3,754.26,696,251.42,0,United Kingdom,Mid Spender
17406,333,2,1169.17,649,584.585,1,United Kingdom,High Spender
17409,185,2,111.55000000000001,35,55.775000000000006,1,United Kingdom,Low Spender
17410,16,5,900.27,457,180.054,0,United Kingdom,High Spender
17411,12,3,630.7,258,210.23333333333335,0,United Kingdom,Mid Spender
17412,3,7,1178.74,612,168.39142857142858,0,United Kingdom,High Spender
17414,185,1,28.0,60,28.0,1,United Kingdom,Low Spender
17415,80,1,138.44,100,138.44,0,United Kingdom,Low Spender
17416,30,6,4601.58,2576,766.93,0,United Kingdom,High Spender
17418,42,2,349.76,275,174.88,0,United Kingdom,Mid Spender
17419,11,12,3475.62,1800,289.635,0,United Kingdom,High Spender
17420,50,3,485.08,256,161.69333333333333,0,United Kingdom,Mid Spender
17422,16,6,1609.85,1429,268.30833333333334,0,United Kingdom,High Spender
17423,46,2,425.29,283,212.645,0,United Kingdom,Mid Spender
17425,61,1,655.97,367,655.97,0,United Kingdom,Mid Spender
17426,8,6,3895.29,2733,649.215,0,United Kingdom,High Spender
17427,72,1,100.8,34,100.8,0,United Kingdom,Low Spender
17428,1,25,5667.59,2650,226.7036,0,United Kingdom,High Spender
17429,128,3,401.72,416,133.90666666666667,1,United Kingdom,Mid Spender
17430,33,2,242.36,154,121.18,0,United Kingdom,Low Spender
17431,313,1,357.4,254,357.4,1,United Kingdom,Mid Spender
17432,18,2,349.36,205,174.68,0,United Kingdom,Mid Spender
17433,88,1,283.26,183,283.26,0,United Kingdom,Mid Spender
17434,2,7,2021.72,1390,288.81714285714287,0,United Kingdom,High Spender
17436,2,2,216.29999999999998,90,108.14999999999999,0,United Kingdom,Low Spender
17438,254,1,283.05,91,283.05,1,United Kingdom,Mid Spender
17440,248,2,22.62,42,11.31,1,United Kingdom,Low Spender
17442,37,6,2100.79,1435,350.13166666666666,0,United Kingdom,High Spender
17444,152,2,1789.94,1398,894.97,1,Canada,High Spender
17446,177,2,120.9,198,60.45,1,United Kingdom,Low Spender
17447,40,2,541.53,443,270.765,0,United Kingdom,Mid Spender
17449,2,7,2157.31,1080,308.1871428571429,0,United Kingdom,High Spender
17450,11,9,2545.34,874,282.8155555555556,0,United Kingdom,High Spender
17451,1,7,1638.8,1003,234.1142857142857,0,United Kingdom,High Spender
17453,18,2,457.46999999999997,216,228.73499999999999,0,United Kingdom,Mid Spender
17454,192,4,451.88,236,112.97,1,United Kingdom,Mid Spender
17455,204,1,111.8,64,111.8,1,United Kingdom,Low Spender
17456,365,1,219.62,150,219.62,1,United Kingdom,Low Spender
17457,127,4,216.49,107,54.1225,1,United Kingdom,Low Spender
17458,15,1,300.40000000000003,168,300.40000000000003,0,United Kingdom,Mid Spender
17459,43,2,551.99,423,275.995,0,United Kingdom,Mid Spender
17460,94,5,534.08,227,106.816,1,United Kingdom,Mid Spender
17461,23,3,612.01,627,204.00333333333333,0,United Kingdom,Mid Spender
17462,60,2,612.44,220,306.22,0,United Kingdom,Mid Spender
17463,16,5,1641.31,1063,328.262,0,United Kingdom,High Spender
17464,158,1,248.20000000000002,76,248.20000000000002,1,United Kingdom,Low Spender
17466,10,2,531.88,286,265.94,0,United Kingdom,Mid Spender
17468,10,2,137.0,116,68.5,0,United Kingdom,Low Spender
17469,16,5,1695.97,767,339.194,0,United Kingdom,High Spender
17470,45,5,734.41,861,146.882,0,United Kingdom,Mid Spender
17472,191,3,656.14,450,218.71333333333334,1,United Kingdom,Mid Spender
17475,79,1,194.37,178,194.37,0,United Kingdom,Low Spender
17480,78,1,511.82,338,511.82,0,United Kingdom,Mid Spender
17481,4,4,1091.96,740,272.99,0,United Kingdom,High Spender
17483,65,3,381.64,187,127.21333333333332,0,United Kingdom,Mid Spender
17486,261,1,376.97,189,376.97,1,United Kingdom,Mid Spender
17489,59,2,361.52,392,180.76,0,United Kingdom,Mid Spender
17490,1,7,1169.33,637,167.04714285714286,0,United Kingdom,High Spender
17491,1,10,2138.03,1175,213.80300000000003,0,United Kingdom,High Spender
17492,248,1,288.62,146,288.62,1,United Kingdom,Mid Spender
17495,8,2,432.26,222,216.13,0,United Kingdom,Mid Spender
17496,359,1,251.10000000000002,78,251.10000000000002,1,United Kingdom,Low Spender
17498,76,1,235.74,202,235.74,0,United Kingdom,Low Spender
17499,290,1,460.1,525,460.1,1,United Kingdom,Mid Spender
17501,221,2,259.35,157,129.675,1,United Kingdom,Low Spender
17502,9,4,633.36,326,158.34,0,United Kingdom,Mid Spender
17503,3,2,478.91,443,239.455,0,United Kingdom,Mid Spender
17504,206,9,1794.82,1161,199.42444444444445,1,United Kingdom,High Spender
17505,162,2,1006.94,542,503.47,1,United Kingdom,High Spender
17506,76,1,302.2,139,302.2,0,United Kingdom,Mid Spender
17507,262,2,574.73,356,287.365,1,United Kingdom,Mid Spender
17508,281,1,387.31,289,387.31,1,Greece,Mid Spender
17509,58,8,6083.64,3512,760.455,0,United Kingdom,High Spender
17510,25,1,282.98,212,282.98,0,United Kingdom,Mid Spender
17511,3,28,12117.42,5277,432.765,0,United Kingdom,High Spender
17512,51,8,1702.6100000000001,1035,212.82625000000002,0,United Kingdom,High Spender
17513,72,1,140.39999999999998,58,140.39999999999998,0,United Kingdom,Low Spender
17514,128,1,200.15,134,200.15,1,United Kingdom,Low Spender
17515,31,4,403.17,222,100.7925,0,United Kingdom,Mid Spender
17516,15,5,651.71,359,130.342,0,United Kingdom,Mid Spender
17517,309,1,128.44,100,128.44,1,United Kingdom,Low Spender
17519,17,6,1151.1000000000001,578,191.85000000000002,0,United Kingdom,High Spender
17520,54,1,441.29,309,441.29,0,United Kingdom,Mid Spender
17521,30,3,684.59,469,228.1966666666667,0,United Kingdom,Mid Spender
17522,2,5,649.76,548,129.952,0,United Kingdom,Mid Spender
17523,11,2,263.43,143,131.715,0,United Kingdom,Low Spender
17524,361,1,145.0,90,145.0,1,United Kingdom,Low Spender
17525,360,1,295.5,66,295.5,1,United Kingdom,Mid Spender
17526,5,3,155.20000000000002,94,51.73333333333334,0,United Kingdom,Low Spender
17527,54,4,712.4200000000001,467,178.10500000000002,0,United Kingdom,Mid Spender
17528,1,8,2755.06,1891,344.3825,0,United Kingdom,High Spender
17530,1,10,2088.79,1375,208.879,0,United Kingdom,High Spender
17531,190,1,233.1,128,233.1,1,United Kingdom,Low Spender
17534,54,1,223.36,103,223.36,0,United Kingdom,Low Spender
17535,280,1,164.4,136,164.4,1,United Kingdom,Low Spender
17537,30,2,777.16,458,388.58,0,United Kingdom,Mid Spender
17538,26,1,92.66,86,92.66,0,United Kingdom,Low Spender
17540,25,2,544.9,190,272.45,0,United Kingdom,Mid Spender
17542,270,1,141.55,131,141.55,1,United Kingdom,Low Spender
17545,43,3,409.94,282,136.64666666666668,0,United Kingdom,Mid Spender
17548,234,1,103.3,58,103.3,1,United Kingdom,Low Spender
17549,24,2,16.439999999999998,36,8.219999999999999,0,United Kingdom,Low Spender
17550,197,3,198.41,81,66.13666666666667,1,United Kingdom,Low Spender
17551,359,1,281.84,141,281.84,1,United Kingdom,Mid Spender
17552,60,4,859.27,585,214.8175,0,United Kingdom,High Spender
17554,1,5,1220.91,583,244.18200000000002,0,United Kingdom,High Spender
17555,20,2,471.81,347,235.905,0,United Kingdom,Mid Spender
17556,206,1,67.95,40,67.95,1,United Kingdom,Low Spender
17557,14,3,525.01,304,175.00333333333333,0,United Kingdom,Mid Spender
17560,155,3,294.67,115,98.22333333333334,1,United Kingdom,Mid Spender
17561,19,1,137.5,107,137.5,0,United Kingdom,Low Spender
17562,14,7,1078.82,673,154.11714285714285,0,United Kingdom,High Spender
17564,24,3,409.36,141,136.45333333333335,0,United Kingdom,Mid Spender
17566,8,2,773.87,488,386.935,0,United Kingdom,Mid Spender
17567,7,8,2775.57,1631,346.94625,0,United Kingdom,High Spender
17569,332,1,242.6,118,242.6,1,United Kingdom,Low Spender
17571,50,3,1017.81,745,339.27,0,United Kingdom,High Spender
17572,71,4,206.85000000000002,93,51.712500000000006,0,United Kingdom,Low Spender
17573,29,3,336.44,212,112.14666666666666,0,United Kingdom,Mid Spender
17574,243,1,155.8,74,155.8,1,United Kingdom,Low Spender
17576,8,19,2723.0,1634,143.31578947368422,0,United Kingdom,High Spender
17578,218,1,96.3,54,96.3,1,United Kingdom,Low Spender
17579,5,3,427.65000000000003,256,142.55,0,United Kingdom,Mid Spender
17580,312,2,160.07,81,80.035,1,United Kingdom,Low Spender
17581,1,24,7926.01,4642,330.2504166666667,0,United Kingdom,High Spender
17582,236,1,99.37,73,99.37,1,United Kingdom,Low Spender
17584,7,2,771.7,306,385.85,0,United Kingdom,Mid Spender
17585,109,4,816.77,891,204.1925,1,United Kingdom,Mid Spender
17588,100,2,428.5,70,214.25,1,United Kingdom,Mid Spender
17589,60,4,2086.87,1326,521.7175,0,United Kingdom,High Spender
17590,2,3,1200.19,689,400.06333333333333,0,United Kingdom,High Spender
17591,73,7,1541.47,899,220.21,0,United Kingdom,High Spender
17593,4,5,3083.48,2101,616.696,0,United Kingdom,High Spender
17594,85,2,993.18,550,496.59,0,United Kingdom,High Spender
17595,12,2,302.84000000000003,218,151.42000000000002,0,United Kingdom,Mid Spender
17596,23,7,1236.59,808,176.65571428571428,0,United Kingdom,High Spender
17597,214,1,1093.74,559,1093.74,1,United Kingdom,High Spender
17600,18,1,115.68,105,115.68,0,United Kingdom,Low Spender
17601,239,1,108.45,67,108.45,1,United Kingdom,Low Spender
17602,2,6,4240.08,3353,706.68,0,United Kingdom,High Spender
17603,78,1,144.72,72,144.72,0,United Kingdom,Low Spender
17604,217,2,266.02,129,133.01,1,United Kingdom,Low Spender
17608,33,2,191.99,229,95.995,0,United Kingdom,Low Spender
17609,41,5,959.6899999999999,670,191.938,0,United Kingdom,High Spender
17611,7,15,3295.32,2196,219.68800000000002,0,United Kingdom,High Spender
17612,53,6,1541.59,1326,256.9316666666667,0,United Kingdom,High Spender
17613,23,14,3922.42,2190,280.17285714285714,0,United Kingdom,High Spender
17614,57,1,346.72,231,346.72,0,United Kingdom,Mid Spender
17615,130,3,195.05,87,65.01666666666667,1,United Kingdom,Low Spender
17618,6,3,644.63,299,214.87666666666667,0,United Kingdom,Mid Spender
17619,312,1,198.47,122,198.47,1,United Kingdom,Low Spender
17620,60,1,47.44,56,47.44,0,United Kingdom,Low Spender
17621,21,3,692.9,262,230.96666666666667,0,United Kingdom,Mid Spender
17623,33,1,455.45,257,455.45,0,United Kingdom,Mid Spender
17624,15,2,747.43,544,373.715,0,United Kingdom,Mid Spender
17625,18,4,1885.15,1164,471.2875,0,United Kingdom,High Spender
17628,81,1,75.75,79,75.75,0,United Kingdom,Low Spender
17629,6,8,1467.32,1172,183.415,0,United Kingdom,High Spender
17630,170,2,219.39999999999998,134,109.69999999999999,1,United Kingdom,Low Spender
17631,2,3,445.29,291,148.43,0,United Kingdom,Mid Spender
17633,31,4,1243.34,634,310.835,0,United Kingdom,High Spender
17634,36,9,1588.89,753,176.54333333333335,0,United Kingdom,High Spender
17636,19,1,285.56,182,285.56,0,United Kingdom,Mid Spender
17637,31,2,464.51,271,232.255,0,United Kingdom,Mid Spender
17639,276,1,60.2,44,60.2,1,United Kingdom,Low Spender
17640,87,1,114.3,42,114.3,0,United Kingdom,Low Spender
17642,120,2,635.49,434,317.745,1,United Kingdom,Mid Spender
17643,373,1,58.8,66,58.8,1,United Kingdom,Low Spender
17644,1,11,2287.71,1502,207.97363636363636,0,United Kingdom,High Spender
17646,219,3,810.7900000000001,301,270.2633333333334,1,United Kingdom,Mid Spender
17647,65,1,82.11,25,82.11,0,United Kingdom,Low Spender
17648,61,3,1224.6000000000001,424,408.20000000000005,0,United Kingdom,High Spender
17649,138,1,781.49,391,781.49,1,United Kingdom,Mid Spender
17650,21,1,166.08,150,166.08,0,United Kingdom,Low Spender
17651,12,10,3623.63,2351,362.363,0,United Kingdom,High Spender
17652,25,12,4274.92,2136,356.24333333333334,0,United Kingdom,High Spender
17653,38,3,531.22,340,177.07333333333335,0,United Kingdom,Mid Spender
17654,277,1,80.65,37,80.65,1,United Kingdom,Low Spender
17655,11,7,1342.44,660,191.77714285714288,0,United Kingdom,High Spender
17656,73,5,1177.25,911,235.45,0,United Kingdom,High Spender
17658,26,2,200.22,138,100.11,0,United Kingdom,Low Spender
17659,17,12,2354.81,1187,196.23416666666665,0,United Kingdom,High Spender
17660,141,1,168.8,120,168.8,1,United Kingdom,Low Spender
17663,26,7,1542.3600000000001,776,220.33714285714288,0,United Kingdom,High Spender
17664,19,2,547.94,554,273.97,0,United Kingdom,Mid Spender
17666,4,2,110.58,66,55.29,0,United Kingdom,Low Spender
17667,66,5,1708.07,939,341.614,0,United Kingdom,High Spender
17668,1,2,145.25,75,72.625,0,United Kingdom,Low Spender
17669,43,7,880.52,566,125.78857142857143,0,United Kingdom,High Spender
17670,228,1,173.9,106,173.9,1,United Kingdom,Low Spender
17671,16,4,1119.59,548,279.8975,0,United Kingdom,High Spender
17672,50,2,2010.42,1357,1005.21,0,United Kingdom,High Spender
17673,2,6,1387.25,1066,231.20833333333334,0,United Kingdom,High Spender
17674,74,2,271.32,348,135.66,0,United Kingdom,Low Spender
17675,1,31,14162.95,6302,456.8693548387097,0,United Kingdom,High Spender
17676,4,6,1291.6000000000001,844,215.26666666666668,0,United Kingdom,High Spender
17677,2,22,3506.64,2380,159.39272727272726,0,United Kingdom,High Spender
17678,264,1,298.11,207,298.11,1,United Kingdom,Mid Spender
17679,53,2,892.86,286,446.43,0,United Kingdom,High Spender
17680,24,1,151.4,92,151.4,0,United Kingdom,Low Spender
17682,10,6,2353.4900000000002,1311,392.2483333333334,0,United Kingdom,High Spender
17684,44,1,201.01,141,201.01,0,United Kingdom,Low Spender
17685,17,7,2499.56,1402,357.08,0,United Kingdom,High Spender
17686,7,7,4067.48,2205,581.0685714285714,0,United Kingdom,High Spender
17690,30,15,3278.02,1551,218.53466666666665,0,United Kingdom,High Spender
17691,358,2,242.70000000000002,128,121.35000000000001,1,United Kingdom,Low Spender
17692,127,4,611.04,478,152.76,1,United Kingdom,Mid Spender
17693,137,1,166.47,227,166.47,1,United Kingdom,Low Spender
17694,142,1,251.92000000000002,136,251.92000000000002,1,United Kingdom,Low Spender
17695,132,2,607.94,471,303.97,1,United Kingdom,Mid Spender
17696,38,8,1751.63,1264,218.95375,0,United Kingdom,High Spender
17697,236,1,298.25,89,298.25,1,United Kingdom,Mid Spender
17698,261,1,154.95,93,154.95,1,United Kingdom,Low Spender
17700,17,4,2135.39,1121,533.8475,0,United Kingdom,High Spender
17701,253,1,193.65,83,193.65,1,United Kingdom,Low Spender
17702,30,4,1016.99,759,254.2475,0,United Kingdom,High Spender
17703,35,3,798.74,590,266.24666666666667,0,United Kingdom,Mid Spender
